logFC	logCPM	LR	PValue	FDR	Geneid	Chr	Start	End
-2.81024756627586	1.82835944378517	15.4689731318784	8.38707517952167e-05	0.000968865773274181	cfue_erythroblast_merged_45543	chr4	155721769	155721922
1.12295286110529	4.77429627330376	15.46869740029	8.38829881731664e-05	0.000968865773274181	cfue_erythroblast_merged_25131	chr16	90995143	90995372
1.38412259235418	3.64142528301202	15.4669110236126	8.39623072737549e-05	0.000969383002160625	cfue_erythroblast_merged_52819	chr6	125071627	125071695
-2.03233977553209	2.5039177744289	15.4607961070257	8.42343949025065e-05	0.000971732865094082	cfue_erythroblast_merged_45798	chr5	21002933	21003034
-2.20535879875465	2.25014151507995	15.4607806789016	8.42350825087791e-05	0.000971732865094082	cfue_erythroblast_merged_7597	chr11	6490217	6490418
1.52292142598009	3.26932282716823	15.4592113887794	8.43050527138378e-05	0.000972140474330026	cfue_erythroblast_merged_39467	chr3	94933220	94933348
1.39394348876462	3.61353928159617	15.4556655764077	8.446336586728e-05	0.00097356603277082	cfue_erythroblast_merged_52086	chr6	97212161	97212231
1.11815419597452	4.80281841130554	15.4501279397133	8.47112083989864e-05	0.000975760158973299	cfue_erythroblast_merged_31970	chr19	32569329	32569539
-1.45830433879857	3.53513353664694	15.4498592657255	8.47232517696202e-05	0.000975760158973299	cfue_erythroblast_merged_52369	chr6	117841726	117841800
-2.58571992055724	1.97148564543599	15.4453520209993	8.49255470628743e-05	0.000977688814361646	cfue_erythroblast_merged_7252	chr10	128674164	128674258
1.59872431417361	3.07701498055151	15.4417651483488	8.50868811970885e-05	0.000979144524214302	cfue_erythroblast_merged_27546	chr17	46383338	46383813
-1.25563476032359	4.20633973278951	15.4378257931818	8.5264425002911e-05	0.000980785498588813	cfue_erythroblast_merged_66388	chrX	143051592	143051739
-1.23103471725549	4.30394754640808	15.428966712101	8.56650600882344e-05	0.000984990266897368	cfue_erythroblast_merged_18919	chr14	31018824	31019242
-1.42476993759979	3.63985815051728	15.426299104224	8.5786068211392e-05	0.000985721755341703	cfue_erythroblast_merged_45200	chr4	149636153	149636228
1.11365721018806	4.81894768109305	15.4260160415687	8.57989185983461e-05	0.000985721755341703	cfue_erythroblast_merged_24042	chr16	18248681	18249317
1.15142305221845	4.61057402995764	15.4230177958889	8.59351509493129e-05	0.000986321986038672	cfue_erythroblast_merged_40784	chr3	144663436	144663563
1.36231615800426	3.71594733198914	15.4229097230739	8.59400655539131e-05	0.000986321986038672	cfue_erythroblast_merged_24932	chr16	64852215	64852343
1.26918510237882	4.04410984955265	15.4225464202657	8.59565888000353e-05	0.000986321986038672	cfue_erythroblast_merged_51574	chr6	85587234	85587306
1.20230965584048	4.35198966023511	15.4215638714475	8.60012917679608e-05	0.000986431653474196	cfue_erythroblast_merged_55891	chr7	81828822	81829095
-1.3791931051677	3.75519879303908	15.4176018212858	8.61817904073565e-05	0.000988098166406567	cfue_erythroblast_merged_10015	chr11	77100289	77100440
1.27131949499792	4.04249674411546	15.4136346034308	8.63629063838417e-05	0.000989770393415797	cfue_erythroblast_merged_9735	chr11	72309009	72309287
2.08380591958114	2.28699518307324	15.4081869978221	8.6612230887575e-05	0.000991942026462414	cfue_erythroblast_merged_34249	chr2	35979753	35979907
-1.31496017238591	3.9829487860044	15.4079503707405	8.66230771674699e-05	0.000991942026462414	cfue_erythroblast_merged_22718	chr15	85599009	85599099
1.92151867882783	2.47254153087287	15.3978701827427	8.70863943010721e-05	0.000996840876365494	cfue_erythroblast_merged_1554	chr1	97770325	97770728
-1.3714519258525	3.79917939221548	15.3943308907888	8.72496620471004e-05	0.000998302594649803	cfue_erythroblast_merged_36753	chr2	152104997	152105789
0.983313172290562	5.98912717938709	15.3932589617788	8.72991709328265e-05	0.000998462033647775	cfue_erythroblast_merged_39677	chr3	96238920	96239879
1.38240857882036	3.65063299902903	15.3910494920282	8.74013082921479e-05	0.00099908478692378	cfue_erythroblast_merged_63223	chr9	66158039	66158339
1.37255573600091	3.68398067237769	15.3905413901348	8.7424813363908e-05	0.00099908478692378	cfue_erythroblast_merged_14069	chr12	59194663	59194758
-1.36959113297645	3.7951605596905	15.3878224251362	8.7550702299803e-05	0.00100011622362579	cfue_erythroblast_merged_6773	chr10	116943173	116943273
-1.62082520399935	3.15761103723598	15.3853739167333	8.76642250879854e-05	0.00100070881405484	cfue_erythroblast_merged_42433	chr4	83596645	83596748
-2.3090518878895	2.13684922903916	15.3851656815209	8.76738865486464e-05	0.00100070881405484	cfue_erythroblast_merged_12370	chr11	115427999	115428119
-1.08349350904153	5.08871394420007	15.379239899787	8.79492737396896e-05	0.00100334637676461	cfue_erythroblast_merged_18918	chr14	31018595	31018727
-2.30851092789477	2.13206762226994	15.3786558188615	8.7976464645944e-05	0.00100334637676461	cfue_erythroblast_merged_4544	chr10	41682880	41683025
-1.85853351972309	2.72817874710596	15.3730086846212	8.82397941222274e-05	0.00100594082113264	cfue_erythroblast_merged_40034	chr3	104639169	104639369
1.47274776456866	3.38595443209074	15.3704765694993	8.8358125655959e-05	0.00100688084156955	cfue_erythroblast_merged_14238	chr12	70426697	70426759
-1.55240726457226	3.29311788476016	15.3678487674213	8.84810976967458e-05	0.00100733236645116	cfue_erythroblast_merged_38296	chr3	35924062	35924353
-1.81604875979974	2.80222569844563	15.3673351625849	8.85051527357918e-05	0.00100733236645116	cfue_erythroblast_merged_46611	chr5	50145862	50145934
1.25962294249336	4.07030776666087	15.3673294626354	8.85054197337995e-05	0.00100733236645116	cfue_erythroblast_merged_9442	chr11	69340679	69340806
1.39854269474041	3.59753692207353	15.3639519308745	8.86637732630013e-05	0.00100872562795811	cfue_erythroblast_merged_21806	chr15	75748189	75748263
-2.19812569103382	2.25356121862963	15.3586124765892	8.89146921219552e-05	0.00101050737760892	cfue_erythroblast_merged_15808	chr13	8885266	8885351
1.41104311609708	3.55167313056813	15.3581536023389	8.89362894738758e-05	0.00101050737760892	cfue_erythroblast_merged_36899	chr2	153543449	153543514
-2.41368642856645	2.10821986749327	15.3578300599241	8.89515204774531e-05	0.00101050737760892	cfue_erythroblast_merged_56815	chr7	112024032	112024181
2.82223323655227	1.75195128530973	15.3575565761155	8.89643969812105e-05	0.00101050737760892	cfue_erythroblast_merged_50718	chr6	41706318	41706585
-1.39101677239843	3.71137568381393	15.3544031876966	8.91130042850237e-05	0.00101178587834456	cfue_erythroblast_merged_34381	chr2	45049498	45049586
-1.11712522371358	4.87587710116806	15.3535527716453	8.91531239322564e-05	0.00101183207820729	cfue_erythroblast_merged_29268	chr18	34506748	34507202
-1.27997252497888	4.08197550281388	15.3499249462638	8.9324476250604e-05	0.0010133670472618	cfue_erythroblast_merged_19763	chr14	57607617	57607780
1.59569495014388	3.07121629734174	15.3489830213388	8.93690201580671e-05	0.00101346274293999	cfue_erythroblast_merged_31583	chr19	17356378	17356835
1.63706659843753	2.99656555800433	15.3480544717577	8.94129534185806e-05	0.0010135345692502	cfue_erythroblast_merged_59583	chr8	79640125	79640305
2.07743284022363	2.28592408600474	15.3473230216731	8.94475764432514e-05	0.0010135345692502	cfue_erythroblast_merged_3216	chr1	174426330	174426448
1.7181621554	2.82229750499952	15.3371222849948	8.99318343059929e-05	0.00101861048969584	cfue_erythroblast_merged_42950	chr4	108928105	108928184
1.23486813574624	4.17687523993225	15.3241420711539	9.0551857981081e-05	0.00102472183471722	cfue_erythroblast_merged_28378	chr17	78916341	78916920
1.27400296004947	4.02834373863254	15.3238332513778	9.05666615909792e-05	0.00102472183471722	cfue_erythroblast_merged_13706	chr12	33220332	33221233
1.42246030592477	3.49847971551098	15.3235357117123	9.05809267799703e-05	0.00102472183471722	cfue_erythroblast_merged_52379	chr6	117888683	117888758
1.43150875485165	3.48154627245918	15.3175066439906	9.08704708950973e-05	0.0010275832016973	cfue_erythroblast_merged_8520	chr11	51740856	51740936
2.23028174400139	2.14196601044942	15.3153843708642	9.09726138660567e-05	0.00102832394417181	cfue_erythroblast_merged_31806	chr19	27884651	27884722
-1.52609843896739	3.34679842071861	15.3060422700541	9.1423615587718e-05	0.00103300588514512	cfue_erythroblast_merged_43372	chr4	118645379	118645458
-1.59049621712344	3.20069038322129	15.2979550789322	9.18158513947685e-05	0.00103702032237303	cfue_erythroblast_merged_65653	chrX	56728636	56728772
-1.42043536155357	3.63647124682097	15.2946555036822	9.19763696377219e-05	0.00103841543307399	cfue_erythroblast_merged_51161	chr6	67102143	67102262
-2.58308314202641	1.93295814021491	15.2917895372327	9.21160227539153e-05	0.00103957394878735	cfue_erythroblast_merged_47401	chr5	104053070	104053223
-1.90466923930337	2.62107835859022	15.287779164548	9.23117988733884e-05	0.00104136465393062	cfue_erythroblast_merged_12110	chr11	107159165	107159316
-1.36865029835962	3.75841972992945	15.2869372519804	9.23529520330011e-05	0.00104141032732432	cfue_erythroblast_merged_11773	chr11	102190089	102190171
1.15117293571346	4.56692255491166	15.2828392741205	9.25535272689303e-05	0.00104318861645405	cfue_erythroblast_merged_25501	chr17	3007407	3007467
1.42140338259121	3.4856704593951	15.2819723539966	9.259601475474e-05	0.00104318861645405	cfue_erythroblast_merged_33218	chr2	12372989	12373097
1.90675102937228	2.48958603053847	15.2814391782574	9.26221552785657e-05	0.00104318861645405	cfue_erythroblast_merged_4084	chr10	18023118	18023335
1.01293356417562	5.5884214999435	15.2766442216373	9.28575762024067e-05	0.00104542061422902	cfue_erythroblast_merged_48667	chr5	124862175	124862312
-1.67216192042945	3.02085616275572	15.2744860812272	9.29637321464023e-05	0.0010461960986981	cfue_erythroblast_merged_23109	chr15	98617175	98617441
-1.80503816700411	2.79760564142041	15.2607234095334	9.36435774401033e-05	0.00105342456433322	cfue_erythroblast_merged_14245	chr12	70451604	70451780
-1.13695202799733	4.73056741843721	15.2513444100577	9.41097433796658e-05	0.0010582444581078	cfue_erythroblast_merged_27135	chr17	35257728	35257819
2.14556045132304	2.19446380651191	15.249804880947	9.4186485655101e-05	0.00105868325706116	cfue_erythroblast_merged_21751	chr15	73934384	73934512
-1.47389707747169	3.4730045496588	15.2443909842786	9.44568574202942e-05	0.00106129728471393	cfue_erythroblast_merged_12299	chr11	113684330	113684718
1.20687105266754	4.28234183506829	15.238658022259	9.47440148798057e-05	0.00106409774535074	cfue_erythroblast_merged_22070	chr15	77857939	77858111
1.17880057674773	4.41019680166177	15.2347555404308	9.49399880600369e-05	0.00106555795004753	cfue_erythroblast_merged_1259	chr1	87628207	87628312
1.95515079779524	2.41903344847299	15.2340980480741	9.49730458618495e-05	0.00106555795004753	cfue_erythroblast_merged_439	chr1	39454280	39454349
1.18749540710283	4.3489785310706	15.2338022602732	9.49879214386621e-05	0.00106555795004753	cfue_erythroblast_merged_8705	chr11	54438736	54438804
-1.30872968139562	3.97546773904888	15.2308261609936	9.51377241167135e-05	0.0010668120266815	cfue_erythroblast_merged_57989	chr7	141579159	141579251
1.68350625138625	2.89193628906578	15.2265512325498	9.53533197805101e-05	0.00106880256640558	cfue_erythroblast_merged_21887	chr15	76294539	76294601
-1.15266782328661	4.65137839621521	15.2213422625642	9.56166862006747e-05	0.00107107326269275	cfue_erythroblast_merged_63282	chr9	66705903	66706017
1.44235668003893	3.431300381928	15.2207780989937	9.56452543056183e-05	0.00107107326269275	cfue_erythroblast_merged_29140	chr18	24477625	24477731
1.45389786152644	3.41882491043795	15.2202749181234	9.56707416163643e-05	0.00107107326269275	cfue_erythroblast_merged_4070	chr10	16618890	16618996
1.19774869815632	4.3263913733205	15.2195288294377	9.57085453676354e-05	0.00107107326269275	cfue_erythroblast_merged_48954	chr5	135168263	135168331
-1.20001550629125	4.4163536920717	15.218468299077	9.57623075130608e-05	0.00107124778197253	cfue_erythroblast_merged_34656	chr2	69990784	69990891
-2.42087086037172	2.03823437193405	15.2170720294244	9.58331358524913e-05	0.00107147527589942	cfue_erythroblast_merged_26809	chr17	32091326	32091588
-1.7280882489767	2.93448861853235	15.2165625120496	9.58589951823651e-05	0.00107147527589942	cfue_erythroblast_merged_55226	chr7	47008737	47008968
1.67711179185525	2.90230193997823	15.2137263312109	9.60030671059477e-05	0.00107265847311411	cfue_erythroblast_merged_19	chr1	4873954	4874408
-1.46136568422913	3.50269225127843	15.2128788368084	9.60461602791107e-05	0.00107271292501146	cfue_erythroblast_merged_61377	chr8	124347305	124347379
-1.09171671420443	4.98409044651856	15.1936869674338	9.70272520384982e-05	0.00108315413554532	cfue_erythroblast_merged_27525	chr17	46168491	46168695
-1.7673286630165	2.83952038934947	15.1930846480895	9.70582053976729e-05	0.00108315413554532	cfue_erythroblast_merged_3134	chr1	171815930	171816011
-2.16149959618792	2.36432702841791	15.1914459147271	9.7142470667905e-05	0.00108366364238318	cfue_erythroblast_merged_61169	chr8	122344276	122344418
1.472487734714	3.37873853982824	15.185075283678	9.74707547506042e-05	0.00108621695066194	cfue_erythroblast_merged_41870	chr4	44928896	44929114
1.02312900382704	5.46781953772636	15.1850498862148	9.74720657354416e-05	0.00108621695066194	cfue_erythroblast_merged_61659	chr9	14369313	14369810
1.16117085648619	4.47929821160093	15.1847517100974	9.7487458535555e-05	0.00108621695066194	cfue_erythroblast_merged_2822	chr1	164307030	164307891
-1.1117177607927	4.85732757366079	15.1838734087671	9.75328134617864e-05	0.00108629106167935	cfue_erythroblast_merged_28813	chr18	5604005	5604381
-1.14063791825518	4.69939324033778	15.1828475771037	9.75858136461177e-05	0.00108645023070432	cfue_erythroblast_merged_21252	chr15	39112187	39112318
1.33033232017755	3.78347778892044	15.181948781483	9.76322742610268e-05	0.00108653649551318	cfue_erythroblast_merged_16718	chr13	43181183	43181288
-1.47083226212189	3.49686956701719	15.1719509211624	9.81505878708264e-05	0.00109187179935414	cfue_erythroblast_merged_50156	chr6	17733891	17734442
1.33697081695654	3.75341092917945	15.1701484634197	9.82443258908642e-05	0.00109248157479354	cfue_erythroblast_merged_15414	chr12	110870058	110870144
-1.1527030949919	4.62550227520488	15.1680761907165	9.83522071536182e-05	0.00109324807848737	cfue_erythroblast_merged_31829	chr19	29069328	29069404
-2.01336090920368	2.51650515293422	15.160146880438	9.87661042096627e-05	0.00109741419115305	cfue_erythroblast_merged_64414	chr9	108136329	108136498
-2.42725887289096	2.01288971224477	15.158535438703	9.88504329116801e-05	0.00109791654156396	cfue_erythroblast_merged_27751	chr17	49436857	49437020
1.50608465526985	3.27507258195964	15.1575589123849	9.89015709746432e-05	0.00109804999705115	cfue_erythroblast_merged_63705	chr9	83441152	83441295
1.37180487047906	3.63744981031385	15.1529844918572	9.91414757881032e-05	0.00110027829218849	cfue_erythroblast_merged_65213	chrX	8315074	8315172
-2.57367219048881	1.93787858605458	15.1507266284133	9.92601048847769e-05	0.00110115943233242	cfue_erythroblast_merged_52865	chr6	125426460	125426676
1.33262593679693	3.78509535959088	15.1498550826171	9.93059344711992e-05	0.00110123258111543	cfue_erythroblast_merged_32876	chr19	55939209	55939379
2.42356238175697	2.01909817688535	15.1471594271999	9.94478183344058e-05	0.00110237042543119	cfue_erythroblast_merged_34301	chr2	38192160	38192228
-1.33354897085497	3.8514278772964	15.1460187757788	9.95079171015729e-05	0.00110254579052596	cfue_erythroblast_merged_2859	chr1	165442608	165442741
-1.38485417954319	3.7051600507996	15.1453683385938	9.9542203769294e-05	0.00110254579052596	cfue_erythroblast_merged_52090	chr6	99095603	99095779
1.64253500692411	2.97873413312634	15.1426963071561	9.96831800558211e-05	0.00110338812276219	cfue_erythroblast_merged_62231	chr9	44084722	44084808
1.26175397890581	4.05164214202554	15.1424368792378	9.96968781602917e-05	0.00110338812276219	cfue_erythroblast_merged_10451	chr11	83964661	83964746
1.21814855339966	4.19745361553731	15.1262790132985	0.0001005537765894	0.00111243312870899	cfue_erythroblast_merged_20096	chr14	69486205	69486302
-1.18143523365699	4.46656658768836	15.1244006681661	0.00010065387036982	0.00111277830477407	cfue_erythroblast_merged_60614	chr8	107455337	107455494
1.00547667509403	5.67941847235729	15.1242055848183	0.00010066427177188	0.00111277830477407	cfue_erythroblast_merged_64551	chr9	109082622	109082762
1.24840027890157	4.0618375623636	15.121938798828	0.000100785211001676	0.00111367658156852	cfue_erythroblast_merged_16879	chr13	49421474	49421566
-1.18199769621913	4.47948906681554	15.1180421874981	0.00010099344769346	0.00111500017331542	cfue_erythroblast_merged_63089	chr9	64985443	64985618
-2.09175697146692	2.35299527361776	15.1175689890145	0.000101018765102627	0.00111500017331542	cfue_erythroblast_merged_42999	chr4	109445404	109445827
1.23210163751842	4.13146968152574	15.1174679426554	0.000101024172185881	0.00111500017331542	cfue_erythroblast_merged_38955	chr3	84813938	84814719
-1.48312117348739	3.42741704937216	15.1159961333062	0.000101102963078884	0.00111543115752163	cfue_erythroblast_merged_3530	chr1	181842987	181843145
-2.42118838819506	1.99937939642412	15.0984996768177	0.00010204435805089	0.00112510029784355	cfue_erythroblast_merged_34474	chr2	52742325	52742530
1.17739880956588	4.40462001919846	15.0982186788239	0.000102059548876249	0.00112510029784355	cfue_erythroblast_merged_63544	chr9	75071344	75071556
1.55544459972039	3.1570271079112	15.0964625276958	0.000102154538438129	0.00112570531226658	cfue_erythroblast_merged_64487	chr9	108648669	108648873
1.18702151980992	4.34694810444605	15.0954799004754	0.000102207727194169	0.00112584275463879	cfue_erythroblast_merged_8521	chr11	51755953	51756067
1.42135665604259	3.49173725908766	15.0947503286066	0.000102247236312191	0.00112584275463879	cfue_erythroblast_merged_28796	chr18	5020534	5020604
1.40085986767264	3.53907456373154	15.0886096725126	0.000102580386121736	0.00112892080242911	cfue_erythroblast_merged_38393	chr3	40950681	40950823
-1.99773973494519	2.54015931940449	15.0881158602723	0.000102607224391515	0.00112892080242911	cfue_erythroblast_merged_58743	chr8	33652350	33652593
-1.58747199074544	3.16549136754163	15.0849764174714	0.000102778015756527	0.00113035680573606	cfue_erythroblast_merged_39992	chr3	103799546	103799881
1.25166698405245	4.05176996822653	15.0825881644934	0.000102908132620641	0.00113134451949218	cfue_erythroblast_merged_55428	chr7	65645132	65645347
-1.69081873425434	2.97550743328874	15.0807021383287	0.000103011004294125	0.00113192052916034	cfue_erythroblast_merged_19824	chr14	59605799	59605889
-2.17960272754188	2.25228890694436	15.0801491634363	0.00010304118544927	0.00113192052916034	cfue_erythroblast_merged_20978	chr15	27612928	27613050
0.997114494338879	5.72499268572294	15.0776754491335	0.000103176308806191	0.00113296144728614	cfue_erythroblast_merged_17044	chr13	55329233	55329363
-1.48889144405907	3.38647927410747	15.0763077113378	0.000103251096209464	0.00113333927153344	cfue_erythroblast_merged_32234	chr19	41455055	41455596
1.15010463259399	4.53189691580322	15.0740982609363	0.000103372023418171	0.00113416832933239	cfue_erythroblast_merged_7911	chr11	24079162	24079245
-1.27033261682954	4.08597896233188	15.0734515715104	0.000103407444855581	0.00113416832933239	cfue_erythroblast_merged_7773	chr11	20740568	20740659
-1.80657699274257	2.74280478379741	15.0652779676929	0.00010385619596987	0.00113864525479935	cfue_erythroblast_merged_8998	chr11	59662139	59662573
-2.17752623748963	2.24399186250309	15.0526103839599	0.000104555553475789	0.00114544935029726	cfue_erythroblast_merged_47959	chr5	115300865	115301289
1.42959974182807	3.4681077684253	15.0525585983418	0.000104558422184829	0.00114544935029726	cfue_erythroblast_merged_48610	chr5	124317797	124317922
1.86050908410123	2.51810869837329	15.0509361695183	0.000104648338159506	0.00114598708822585	cfue_erythroblast_merged_6741	chr10	115351071	115351152
1.89563986986088	2.4967383387492	15.049651107158	0.000104719612310352	0.00114632034271242	cfue_erythroblast_merged_16394	chr13	30136398	30136484
-1.45693152903224	3.46200787201257	15.0478709611768	0.000104818426289701	0.00114695468642223	cfue_erythroblast_merged_10911	chr11	94087153	94087235
1.469049004442	3.37121975609391	15.0459132137063	0.000104927207090693	0.0011476975531623	cfue_erythroblast_merged_56928	chr7	116504330	116504449
1.37775533381332	3.625170562708	15.0412736906277	0.000105185452678705	0.0011500740554473	cfue_erythroblast_merged_36146	chr2	127143341	127143711
1.13611217885491	4.60314865562437	15.0393454520749	0.00010529297056867	0.00115047826255593	cfue_erythroblast_merged_40424	chr3	121967658	121967864
1.52370829606359	3.20649694187379	15.0391405524325	0.000105304402198532	0.00115047826255593	cfue_erythroblast_merged_28905	chr18	10051965	10052174
-1.2304143167756	4.24338023979125	15.0352205862717	0.000105523343141242	0.0011524216622355	cfue_erythroblast_merged_3509	chr1	181284378	181284525
-1.7613570499792	2.80685584737247	15.0334142650396	0.000105624385310918	0.00115282675817984	cfue_erythroblast_merged_43615	chr4	124817892	124818101
1.15638430970749	4.50380506029277	15.0330891028744	0.000105642584602507	0.00115282675817984	cfue_erythroblast_merged_1752	chr1	129959521	129959568
1.02209190008979	5.41870134246803	15.0318081616791	0.000105714309453998	0.00115316110510896	cfue_erythroblast_merged_16282	chr13	23751759	23751920
-2.0155628959165	2.43308457270731	15.0300846152162	0.000105810894830411	0.00115376627241847	cfue_erythroblast_merged_4429	chr10	40149637	40150041
1.84126767197734	2.58299608113473	15.0276927249164	0.000105945080522388	0.00115478080583374	cfue_erythroblast_merged_31184	chr19	7551658	7551871
-1.68168155084895	2.98898916198997	15.0257072708613	0.000106056595107959	0.00115537303796955	cfue_erythroblast_merged_62444	chr9	48360945	48361048
1.46812097064353	3.36129677530932	15.025259793093	0.000106081744356274	0.00115537303796955	cfue_erythroblast_merged_64699	chr9	114781863	114781979
1.77768533925408	2.6574899318802	15.0234005991883	0.000106186299489936	0.00115606317602174	cfue_erythroblast_merged_1101	chr1	85179463	85179531
-1.43458878655	3.54510283470709	15.0224655240925	0.000106238924322781	0.00115618762658685	cfue_erythroblast_merged_13774	chr12	40036779	40036872
1.4101327067145	3.51759531525514	15.0209426920153	0.000106324683556359	0.00115667243929315	cfue_erythroblast_merged_25536	chr17	4908355	4908489
2.39788991565105	2.07985339999152	15.0188361181779	0.000106443431436063	0.00115751561027353	cfue_erythroblast_merged_63494	chr9	72467617	72467790
-2.27557875602597	2.15711391678183	15.01700580706	0.000106546714709024	0.00115819002391099	cfue_erythroblast_merged_1509	chr1	93803683	93804020
-1.11644015622761	4.78878814617078	15.0118119273411	0.000106840351530616	0.00116087619593876	cfue_erythroblast_merged_42620	chr4	95162544	95162757
1.20980878958967	4.22663564348973	15.0109413401152	0.000106889649959707	0.00116087619593876	cfue_erythroblast_merged_48410	chr5	122700877	122701019
-0.973039542791126	6.02603038253334	15.0104424716834	0.000106917909520137	0.00116087619593876	cfue_erythroblast_merged_53466	chr6	149141890	149142022
-1.35772457332137	3.75563372696547	15.0092726403083	0.000106984206828586	0.00116114684186308	cfue_erythroblast_merged_1374	chr1	90592999	90593087
-1.36358217070878	3.73880077137944	15.0076973705172	0.00010707354673346	0.00116166727335447	cfue_erythroblast_merged_17972	chr13	100001966	100002051
-1.84152893510691	2.70175172955487	15.0026263894154	0.000107361652762385	0.00116434293202545	cfue_erythroblast_merged_15165	chr12	102426354	102426654
-1.84623112301343	2.68034507859913	15.0007691983019	0.000107467363520865	0.00116503920121287	cfue_erythroblast_merged_9321	chr11	68769897	68770027
1.08986889480824	4.85133473649776	14.9985444497972	0.000107594133453332	0.00116596314426049	cfue_erythroblast_merged_124	chr1	15805996	15806106
-1.08192913666716	5.02015949257066	14.9967542983196	0.000107696248580697	0.00116661930100904	cfue_erythroblast_merged_59257	chr8	70565760	70565963
1.20815968901924	4.22917699445829	14.9941952597689	0.000107842392531179	0.00116775170955733	cfue_erythroblast_merged_64317	chr9	107626323	107626409
1.35259293963273	3.6850365902379	14.9907385564614	0.000108040118111738	0.00116927181942081	cfue_erythroblast_merged_52315	chr6	115819965	115820076
1.42065979371927	3.46981854673139	14.9902848862873	0.000108066095399493	0.00116927181942081	cfue_erythroblast_merged_8157	chr11	32455315	32455421
1.586418127908	3.09050249880287	14.9879932026218	0.000108197413995373	0.0011700343866181	cfue_erythroblast_merged_65569	chrX	48452400	48452479
1.46847530119441	3.33725462742166	14.9876002437588	0.000108219947541974	0.0011700343866181	cfue_erythroblast_merged_53270	chr6	140623943	140624018
1.1620053624507	4.45426140751423	14.9868619770241	0.000108262294944933	0.00117004152184036	cfue_erythroblast_merged_28375	chr17	78881901	78882031
-1.41064291466185	3.60208144997812	14.9823557158438	0.000108521138500986	0.0011722254797248	cfue_erythroblast_merged_44373	chr4	134548446	134548530
-1.39672260048475	3.63621089163104	14.981890366853	0.000108547904008435	0.0011722254797248	cfue_erythroblast_merged_33124	chr2	5077060	5077142
1.94193363377616	2.43672459606809	14.9804401497331	0.000108631358863062	0.00117267551892676	cfue_erythroblast_merged_15199	chr12	103388505	103388809
-1.45998010184363	3.49386095586859	14.9778370477187	0.000108781320181865	0.00117384287333503	cfue_erythroblast_merged_58362	chr8	13120892	13121147
1.62545026872087	2.95384883622147	14.9765323183688	0.000108856562312138	0.00117390320230574	cfue_erythroblast_merged_38839	chr3	75981722	75981790
-1.17335711084849	4.47858349179011	14.9762896755277	0.000108870561000529	0.00117390320230574	cfue_erythroblast_merged_37532	chr2	166907033	166907205
-1.1626659901797	4.54173980409181	14.974165165464	0.000108993206848899	0.00117458422555596	cfue_erythroblast_merged_6737	chr10	115314946	115315084
2.56810873406672	1.90394184171384	14.9736756652766	0.000109021484912358	0.00117458422555596	cfue_erythroblast_merged_36459	chr2	131842710	131842830
-1.35133940055033	3.80447103080289	14.9728034270023	0.000109071891775029	0.00117458422555596	cfue_erythroblast_merged_19176	chr14	46539674	46539755
-1.04052216137307	5.31781700864637	14.9717860769211	0.000109130714320624	0.00117458422555596	cfue_erythroblast_merged_31679	chr19	21437091	21437253
1.98095155746445	2.33013218369899	14.9715742299751	0.000109142967194568	0.00117458422555596	cfue_erythroblast_merged_26060	chr17	24414168	24414774
1.94063634417213	2.42924635249165	14.9682556901609	0.000109335086831814	0.0011762007980485	cfue_erythroblast_merged_12819	chr11	119671098	119671292
1.33134484220511	3.74631478410527	14.9670436805198	0.000109405338317022	0.00117650560557236	cfue_erythroblast_merged_12884	chr11	120455536	120455703
1.06065130873806	5.06181423462421	14.9658418973284	0.000109475041906847	0.00117680429000363	cfue_erythroblast_merged_164	chr1	23335192	23335303
-1.19438673448871	4.38909624014826	14.9608847053008	0.0001097630324782	0.0011792203333476	cfue_erythroblast_merged_58710	chr8	27265759	27265895
-1.02068136832078	5.50781955439968	14.9605272394467	0.000109783829088869	0.0011792203333476	cfue_erythroblast_merged_61118	chr8	121906538	121906729
-1.56855389723195	3.22798933079047	14.9588910466254	0.000109879069973767	0.00117979183510088	cfue_erythroblast_merged_64017	chr9	99160930	99161015
-1.23556894477457	4.20906251471823	14.9571095839314	0.000109982861416013	0.00118045467356147	cfue_erythroblast_merged_12513	chr11	116143648	116143728
1.04645986276629	5.17762119084352	14.9559564233773	0.000110050099372862	0.00118072482381427	cfue_erythroblast_merged_51341	chr6	72439032	72439208
1.26587840932763	3.99346689022138	14.950769904829	0.000110353024393614	0.00118352248209995	cfue_erythroblast_merged_13458	chr12	24878941	24879002
1.46695058746733	3.34391658627628	14.9495480365516	0.000110424511181868	0.00118383680494328	cfue_erythroblast_merged_63689	chr9	80068153	80068248
-1.53155101172499	3.28205345622498	14.9448899768722	0.000110697464049123	0.00118630993641341	cfue_erythroblast_merged_49682	chr5	144254542	144254726
-1.38337579651136	3.69277656579809	14.934848237728	0.000111288201863094	0.00119218548156163	cfue_erythroblast_merged_2461	chr1	153485383	153485458
1.27530720725736	3.9447544465311	14.9283648655718	0.000111671291850306	0.00119583294481592	cfue_erythroblast_merged_48125	chr5	118559850	118559934
1.21103483391279	4.21872718812383	14.9256813378374	0.000111830244476137	0.00119707836449723	cfue_erythroblast_merged_29943	chr18	65431308	65431430
-1.1675578298756	4.5061338255926	14.9203050484559	0.000112149382156144	0.00120003686960599	cfue_erythroblast_merged_50544	chr6	38343955	38344033
