"","seqnames","start","end","width","strand","Conc","Conc_CFUE","Conc_ERY","Fold","p.value","FDR"
"548","chr10",91060798,91061198,401,"*",6.41172777789698,5.1157275826718,7.08324423998272,-1.73270432236371,2.65119177574331e-09,1.96551036994751e-07
"549","chr16",96906395,96907015,621,"*",9.18743896214055,9.54513451988806,8.71074498370883,0.748071543082821,2.80135616333609e-09,2.07305458739263e-07
"550","chr9",110665888,110666288,401,"*",8.83678366296791,8.29015621734418,9.23226475461911,-0.836148815331583,2.82085343441877e-09,2.08368749963875e-07
"551","chr13",67484044,67484819,776,"*",9.50983224385006,9.06717815726727,9.84808005123366,-0.705791011251371,2.86514149026564e-09,2.11097688558675e-07
"552","chr13",34861196,34861596,401,"*",5.38179393047999,3.23456510748904,6.2090066360209,-2.41006528600088,2.86818923583795e-09,2.11097688558675e-07
"553","chr6",142757551,142757951,401,"*",9.74950574079631,9.31210330556459,10.0846882482415,-0.700879741710084,2.94538944396375e-09,2.16387589403102e-07
"554","chr6",116286890,116287494,605,"*",10.4938022473552,10.0475989004665,10.8341117216567,-0.710962237493935,2.97170558675136e-09,2.17926864391602e-07
"555","chr3",125270527,125271300,774,"*",9.2547192538421,9.62994260167223,8.74623306492032,0.781467439752133,3.13752136159258e-09,2.29672216860219e-07
"556","chr11",45805233,45805787,555,"*",9.03711120419004,9.42192521485648,8.51076004859364,0.804590095163427,3.32788729593828e-09,2.43169203546915e-07
"557","chr16",21355605,21356005,401,"*",7.55488220645991,6.78891621446366,8.05256151357287,-1.09599424609257,3.3594432887402e-09,2.44855390549475e-07
"558","chr14",103086698,103087319,622,"*",9.56846554356673,9.07588021463762,9.9349972737356,-0.767152293927057,3.36301740041369e-09,2.44855390549475e-07
"559","chr6",149141166,149142087,922,"*",10.1774375016989,9.78475675307203,10.4857833367281,-0.64091382992019,3.66769597479075e-09,2.66560794933495e-07
"560","chr8",122719687,122720372,686,"*",11.5026463756217,11.1834827183329,11.7638348758245,-0.542829329409571,3.68671145538644e-09,2.67464332674973e-07
"561","chr11",5521623,5522361,739,"*",9.03060978820035,8.53123342945535,9.40087172001623,-0.772695088159243,3.94189155036659e-09,2.85467429619863e-07
"562","chr2",25137789,25138189,401,"*",8.36593106325709,8.79346961071814,7.75563672929143,0.90984885095005,4.11840022923206e-09,2.97719299133472e-07
"563","chr8",123453245,123453645,401,"*",7.3718026190736,6.56712087248285,7.88530513329449,-1.13863915845994,4.14297119925618e-09,2.98963571780072e-07
"564","chr4",136163508,136163908,401,"*",8.25871216093801,7.65494402999499,8.6830613423048,-0.898592000857039,4.17159869547324e-09,3.0049563865424e-07
"565","chr5",143648073,143648473,401,"*",8.12730557692853,7.50119641368883,8.56248453995982,-0.927093094727626,4.18560558614323e-09,3.00940819531822e-07
"566","chrX",150549432,150550029,598,"*",10.5053599746217,10.1199675494423,10.8092041520099,-0.632354867047796,4.19975085664694e-09,3.00940819531822e-07
"567","chr14",103132011,103132411,401,"*",6.70931290568892,5.64754669757743,7.31429015368131,-1.44345802426402,4.20000109962692e-09,3.00940819531822e-07
"568","chr1",184657333,184657733,401,"*",10.7054252765204,10.352843320938,10.988539621237,-0.586617225606394,4.37269550407802e-09,3.12763204655243e-07
"569","chr13",23761298,23761777,480,"*",10.1633299147502,10.4844734931498,9.74959899567576,0.665146041817007,4.70406434110416e-09,3.35873500854198e-07
"570","chr2",84827583,84827983,401,"*",8.63754149333186,8.10259149970816,9.02690719564417,-0.813848588855086,4.78312762074503e-09,3.40919519031594e-07
"571","chr7",45521865,45522265,401,"*",7.80213852757117,7.0992507997083,8.27271048327872,-1.00755038589844,4.80198737738795e-09,3.41248730666215e-07
"572","chr4",99926412,99926812,401,"*",5.59538999981804,3.64844905211917,6.39500321310517,-2.24075337861393,4.81006209706657e-09,3.41248730666215e-07
"573","chr2",172344989,172345602,614,"*",10.7341794942446,10.350047333341,11.0372415250428,-0.630515919323429,4.8129451515431e-09,3.41248730666215e-07
"574","chr12",31967585,31967985,401,"*",8.64597234376028,8.04071076267498,9.07105327333503,-0.904913562610149,5.04960810035965e-09,3.57404927340264e-07
"575","chr2",121008201,121008786,586,"*",10.1322272143219,9.73863708501917,10.4411321560129,-0.642027006781543,5.12539464761304e-09,3.62138101475783e-07
"576","chr12",32058204,32058604,401,"*",7.56618092502252,6.8256805373466,8.05312001647386,-1.06295752410362,5.19128546539297e-09,3.66156865629376e-07
"577","chr6",73248108,73248749,642,"*",8.33994469738846,7.70702479461822,8.77837603361668,-0.924409319715005,5.31856348474326e-09,3.74356699396601e-07
"578","chr9",64926350,64927004,655,"*",7.34353271665136,6.53912849874225,7.85692391594736,-1.1415198460733,5.32596973075136e-09,3.74356699396601e-07
"579","chr2",57350627,57351231,605,"*",8.533822311456,7.97172477610009,8.93728998316536,-0.849036108976392,5.34296416996018e-09,3.74902599884236e-07
"580","chr3",152159338,152159738,401,"*",6.15601630453009,4.80704420145954,6.84077073612435,-1.75355103767435,5.56196594406784e-09,3.89596535189042e-07
"581","chr13",51777018,51777418,401,"*",7.59525464196264,8.08381697600283,6.85094625454674,1.05631557096111,5.58766109222929e-09,3.90722731831324e-07
"582","chr11",31835356,31835756,401,"*",9.31492548258843,8.78643125815908,9.70087778663115,-0.810328027591185,5.70236287842002e-09,3.98058241686547e-07
"583","chr1",165768961,165769540,580,"*",9.24716320498165,8.78366315650336,9.59740618464008,-0.728974681941391,5.76493846570128e-09,4.01736115001794e-07
"584","chr5",106705167,106705567,401,"*",9.0448296324832,9.40600782633751,8.56190482024464,0.750491145064512,6.15623139637039e-09,4.28269200240308e-07
"585","chr9",78106829,78107229,401,"*",7.88519723925485,7.14295341689977,8.37288026608811,-1.06676503651502,6.39017785635958e-09,4.43784197897984e-07
"586","chr18",49982128,49982528,401,"*",8.11546660218405,7.45874754711781,8.56508691145709,-0.962789607390582,6.44173350457873e-09,4.46601206639113e-07
"587","chr8",18904393,18904793,401,"*",6.83485904627957,5.84640844119434,7.41595111071796,-1.34268612683994,6.5004720709278e-09,4.49905756091284e-07
"588","chr11",58353134,58353534,401,"*",8.9156807850625,9.30047880100587,8.38935970808119,0.797507784112719,6.67658945100183e-09,4.61309183037162e-07
"589","chr4",138311574,138311974,401,"*",7.42609589472769,6.59274443702692,7.95093792067805,-1.17910779714998,6.70397406733181e-09,4.62414863214753e-07
"590","chr17",74491387,74492004,618,"*",8.41411633972883,7.82239126212545,8.83252327723328,-0.885289706070714,6.81509982101157e-09,4.69283153268199e-07
"591","chr8",117201298,117201698,401,"*",9.15882887436197,8.69216923515937,9.51086627432901,-0.730460705132587,6.86970967981326e-09,4.72243139021613e-07
"592","chr3",41171313,41171713,401,"*",8.56027109920296,8.01826395670558,8.95334158652231,-0.820791476302844,6.88725753501704e-09,4.72649682221515e-07
"593","chr2",119605360,119606003,644,"*",9.85652701119523,9.45532413212471,10.170090203096,-0.650061263995799,6.93549113072188e-09,4.75157163858074e-07
"594","chr8",107436938,107437462,525,"*",10.3006533992831,9.9183156647224,10.6025998581277,-0.627028090611867,7.10054838221478e-09,4.84933078125476e-07
"595","chr9",108002086,108002701,616,"*",11.6011506533757,11.2715346462321,11.8692876680972,-0.555994428868505,7.10205482769238e-09,4.84933078125476e-07
"596","chr5",23843793,23844754,962,"*",9.98409152429548,9.58188651906906,10.2982649744862,-0.652706753123687,7.17260801317652e-09,4.88928768039132e-07
"597","chr3",152238820,152239220,401,"*",7.46144140573361,6.69228305750778,7.9604482172646,-1.08263261248847,7.20779522191772e-09,4.90504349214156e-07
"598","chr3",127838761,127839161,401,"*",6.37265968887161,5.19560191349942,7.01212108440524,-1.58591098801167,7.3672210744084e-09,5.00515201655501e-07
"599","chr3",60509172,60509572,401,"*",5.4727424552278,3.5014056612814,6.27595574688935,-2.31052118843902,7.49768973101633e-09,5.08528615529216e-07
"600","chr4",149632662,149633205,544,"*",8.36938434067365,7.76030592253542,8.79633029461022,-0.904925316030989,7.61742436060845e-09,5.15788499164066e-07
"601","chr17",71235422,71235965,544,"*",11.0320760668597,10.6262846059024,11.3484279612392,-0.656349811511244,7.71275352863268e-09,5.21374438615241e-07
"602","chr6",125473194,125474533,1340,"*",9.11197060047816,8.63138269913097,9.47184535810379,-0.747898919005824,7.84403390826204e-09,5.29368049154422e-07
"603","chr3",152151885,152152832,948,"*",10.5564339662895,10.1756782809399,10.8573950164733,-0.624078072984338,7.94774021385486e-09,5.35477349366967e-07
"604","chr4",141210393,141211137,745,"*",8.662564917256,8.10435449095414,9.0640380248018,-0.834527010771958,8.02655310062712e-09,5.39465459156966e-07
"605","chr11",4553413,4554037,625,"*",9.62584346126537,9.20700389646307,9.95004799517706,-0.672191991859872,8.03349011223975e-09,5.39465459156966e-07
"606","chr8",70414395,70414947,553,"*",9.08677595603789,8.61270846607281,9.44299643027291,-0.740681695366448,8.05875634398236e-09,5.40269131991702e-07
"607","chr1",23920288,23920850,563,"*",7.05950422329128,6.14265918972816,7.61564808010082,-1.26279748193856,8.16840863314154e-09,5.4671818375394e-07
"608","chr6",120174364,120175080,717,"*",11.8489787500879,11.5162849529942,12.1191459170757,-0.55970452847818,8.21389731632698e-09,5.48858562944764e-07
"609","chr9",66159028,66159428,401,"*",9.13392329231955,8.65819420458583,9.4910774372061,-0.743529977831991,8.47312753286925e-09,5.65250824758422e-07
"610","chr2",167004510,167004910,401,"*",7.36506071375792,6.59231358042921,7.86555492520173,-1.08947201379615,8.5573554188274e-09,5.69933899345411e-07
"611","chr16",11323585,11323985,401,"*",7.42367808745966,6.65188871608554,7.9237758588014,-1.09202286267347,8.58806909698105e-09,5.71043344031177e-07
"612","chr2",118480675,118481274,600,"*",7.04399175169562,6.12646260043027,7.60038197233183,-1.25405559304175,8.61977956924383e-09,5.72215334247825e-07
"613","chr7",132772448,132772848,401,"*",10.536650481739,10.17719950758,10.82416869695,-0.594167115100924,8.77158653766447e-09,5.81311433753907e-07
"614","chr2",132573293,132573693,401,"*",8.61979189203814,8.06512598853192,9.01943911782304,-0.837376994543489,8.8085985327707e-09,5.81311433753907e-07
"615","chr4",9705406,9706065,660,"*",8.91858669529378,9.28420577000275,8.4276553854684,0.758910270905332,8.81235066750126e-09,5.81311433753907e-07
"616","chr10",3993455,3994087,633,"*",10.2117883097209,9.83952150161438,10.5074318106378,-0.612132825778752,8.81403606449915e-09,5.81311433753907e-07
"617","chr15",9086830,9087230,401,"*",7.7244911323931,7.01234862159228,8.19914734027175,-1.01060672619204,8.92349929665403e-09,5.87576995016472e-07
"618","chr19",60837717,60838117,401,"*",7.78101878514182,6.98421723684636,8.29134889763126,-1.12687493029906,8.97443404858559e-09,5.89974647397875e-07
"619","chr17",12204332,12205295,964,"*",11.2145668832772,10.8991827429844,11.4732221038314,-0.534996208805803,9.03430479945373e-09,5.92951051837491e-07
"620","chr6",30210554,30211324,771,"*",7.96156188407298,7.31595454159933,8.40599187249599,-0.945160738046546,9.27527365415232e-09,6.07784746366526e-07
"621","chr10",68048928,68049328,401,"*",8.03953242299531,7.40393421954978,8.47923654649142,-0.93011514427376,9.39431144157779e-09,6.14593705212529e-07
"622","chr4",33465803,33466203,401,"*",8.33126140416064,7.70993938616062,8.76414070593895,-0.915462843162444,9.57703450836358e-09,6.25540483876668e-07
"623","chr1",181260973,181261373,401,"*",9.60568032599138,9.06348009265198,9.99885179229547,-0.822278542786134,9.62537174545799e-09,6.27688568062154e-07
"624","chr4",46454090,46454848,759,"*",8.74689672910207,8.22065304503477,9.13165358793596,-0.797472488765497,9.66769037424681e-09,6.28895907797338e-07
"625","chr17",84152694,84153420,727,"*",9.38232626028968,8.92256468792844,9.73043807481948,-0.721301873098334,9.6748453583414e-09,6.28895907797338e-07
"626","chr12",108902880,108903280,401,"*",7.15472285485808,6.1556086032295,7.73938998523447,-1.37806094331934,9.86458201344797e-09,6.4020506942548e-07
"627","chr12",17565408,17565808,401,"*",8.01788546706343,7.35767274895075,8.46912560883425,-0.962779339129944,1.02369404716183e-08,6.6331129272797e-07
"628","chr8",70042597,70043697,1101,"*",11.0729998909333,10.7542470369628,11.333913580377,-0.539625463089404,1.04460636839055e-08,6.75783804595586e-07
"629","chrX",101290136,101290536,401,"*",8.66503824330695,8.14266567873713,9.04773213956316,-0.7937007278314,1.05716933527829e-08,6.82823824870448e-07
"630","chr6",146454598,146455386,789,"*",9.7885916771577,9.38112737429408,10.1059566983869,-0.657542876963091,1.06263984673323e-08,6.84460040424789e-07
"631","chr19",44248097,44248497,401,"*",9.22515954185619,9.60899940905155,8.70063854541922,0.794132606672475,1.06307205924149e-08,6.84460040424789e-07
"632","chr3",152121583,152121983,401,"*",7.07034156404092,6.21874140296707,7.60223975508693,-1.1823867170265,1.08461821318426e-08,6.97227597263243e-07
"633","chr4",87751139,87751808,670,"*",7.29092531696867,7.80448910456085,6.48609077261388,1.11803516991866,1.10042842936869e-08,7.06273393364327e-07
"634","chr11",70080024,70080424,401,"*",5.86739821854791,4.33998306919187,6.59257366483364,-1.88742046840856,1.10436376133637e-08,7.07681175580642e-07
"635","chr16",90221421,90222087,667,"*",7.56850323309536,6.85398172218801,8.04420324100479,-1.01977619200894,1.11232408070065e-08,7.1165969175788e-07
"636","chr12",84819189,84819732,544,"*",10.4979420633797,10.1378484755312,10.7858705151614,-0.595403600540398,1.12366886441709e-08,7.17787656520018e-07
"637","chr15",81577605,81578173,569,"*",9.45807306239388,9.01139513250238,9.79865760173571,-0.706209723924606,1.13191143402999e-08,7.21917830931495e-07
"638","chr1",181210471,181210871,401,"*",8.52772153874967,7.97312223576296,8.92733439165332,-0.832552986196535,1.14588918050302e-08,7.29687143202137e-07
"639","chr5",140607065,140607465,401,"*",8.37575659744284,8.78087722581743,7.8104256507056,0.844746707693403,1.17822795806245e-08,7.49105903790344e-07
"640","chr10",57531102,57531502,401,"*",7.07817220612505,6.20040760231313,7.61997445653682,-1.20320246679905,1.20965493407497e-08,7.67885171979124e-07
"641","chr12",32307198,32307598,401,"*",9.87739503953428,9.47718155623311,10.1903550558794,-0.648081856646046,1.2192348032214e-08,7.72759007027701e-07
"642","chr9",66225719,66226119,401,"*",7.31689642805184,6.52587849177027,7.82488265248118,-1.11556889149846,1.22476351333343e-08,7.75054007105876e-07
"643","chr12",76643305,76643705,401,"*",5.58499057596423,3.86530694347179,6.34745395778301,-2.06939520154787,1.27829383060993e-08,8.07670971324876e-07
"644","chr16",77030487,77030887,401,"*",6.44237168400138,5.3442640774488,7.05860813463471,-1.47869622613413,1.28112196844215e-08,8.08200966023279e-07
"645","chr15",67172652,67173052,401,"*",7.25236936018242,6.442739724336,7.767851415238,-1.12394305696302,1.3054669083831e-08,8.21502042570571e-07
"646","chr1",181210064,181210464,401,"*",7.17707828902512,6.35928238187131,7.69580678976285,-1.1448895007578,1.30625032490853e-08,8.21502042570571e-07
"647","chr6",116351532,116351932,401,"*",7.6528497851833,6.89980375174091,8.14511373747407,-1.07351344413721,1.34189703291586e-08,8.4261593131797e-07
"648","chr9",65546281,65546681,401,"*",6.79980297946297,5.85474795954711,7.3659754199569,-1.28492255556316,1.38621073573894e-08,8.69098511741758e-07
"649","chr2",132528464,132528864,401,"*",6.44768194942203,5.32800741680103,7.0704271431775,-1.48712485643919,1.40929583655092e-08,8.82210507728111e-07
"650","chr5",130023708,130024574,867,"*",9.54443047801028,9.11717183156569,9.87364187541993,-0.681118127024005,1.453516956751e-08,9.08492821568042e-07
"651","chr11",83223326,83223726,401,"*",8.87459957514213,8.38846935334094,9.23756028118684,-0.751531367475017,1.46161365592494e-08,9.12150199681454e-07
"652","chr13",62015730,62016210,481,"*",7.90062864786186,8.35098960748372,7.24231369073839,0.953377397282502,1.48924612393029e-08,9.279693600754e-07
"653","chr2",155604616,155605542,927,"*",9.51647959199842,9.86623754183064,9.05383171742755,0.725606851711148,1.49751892680258e-08,9.31695274719883e-07
"654","chr12",16580302,16580841,540,"*",8.88987682105052,9.27206657860684,8.36844784854358,0.794505788189601,1.51412395454971e-08,9.39569953447699e-07
"655","chr5",93060867,93061267,401,"*",5.57324229562331,3.84102100732773,6.33793818958384,-2.09575758034388,1.51480128857224e-08,9.39569953447699e-07
"656","chrX",151519025,151519425,401,"*",6.11027711987418,4.78339256878939,6.78958548294733,-1.69147869574563,1.51730422595022e-08,9.39687786397557e-07
"657","chr11",69089287,69089687,401,"*",9.36713997211142,8.89550246356796,9.72199198312812,-0.732414386582533,1.52034729323832e-08,9.40139261528056e-07
"658","chr6",123265806,123266298,493,"*",7.69707485233422,6.98148594202388,8.17324238386257,-1.00998706365476,1.53457372306469e-08,9.47494325941474e-07
"659","chr3",84471172,84471796,625,"*",10.36223630507,9.98514239916045,10.6609098055968,-0.617930537019182,1.54453180172794e-08,9.52195652637348e-07
"660","chr8",110996877,110997451,575,"*",6.52683127080543,5.47508841330528,7.1286370535976,-1.42044737319554,1.61313982927575e-08,9.92985330969484e-07
"661","chr14",22228276,22228945,670,"*",6.44829266303214,5.33559849484216,7.06894507703934,-1.49825315709654,1.64989774934639e-08,1.01312606415688e-06
"662","chr11",32321164,32321564,401,"*",8.04632901451283,7.37888175136576,8.50090526266978,-0.969146925850255,1.65084661548195e-08,1.01312606415688e-06
"663","chr16",4199968,4200368,401,"*",7.87558831024611,7.18148824535426,8.34224700286112,-0.997907810835181,1.68177371906278e-08,1.03054933460578e-06
"664","chr5",23922361,23922761,401,"*",8.73397320278607,8.23089003922358,9.10625978443438,-0.7707099256218,1.71188969973788e-08,1.04742383782004e-06
"665","chr5",124446463,124446863,401,"*",7.94503477895671,7.26045860461821,8.40741321746811,-0.988539768963449,1.72830292293743e-08,1.0558761330854e-06
"666","chr2",167628612,167629617,1006,"*",11.5351607865573,11.2313100061053,11.7860165696615,-0.51812981443237,1.75733303622143e-08,1.071999538477e-06
"667","chr2",69957614,69958014,401,"*",7.08875777444166,6.25990416732406,7.61184151309967,-1.14930631492677,1.83335693668772e-08,1.11669853473481e-06
"668","chr7",135715177,135715939,763,"*",8.22543287267256,7.64161549446963,8.63989746966392,-0.865876755975629,1.86932691461032e-08,1.13690336167475e-06
"669","chr16",8686135,8686535,401,"*",9.16916800511605,8.70018591805697,9.5225204668087,-0.731930430981279,1.91603028736907e-08,1.16356595642665e-06
"670","chr9",66181147,66181547,401,"*",9.15832210296898,8.66812801385002,9.52353387014875,-0.757259540482611,1.92999822721389e-08,1.17029907428386e-06
"671","chr12",83578928,83579800,873,"*",10.0475881892381,10.3602200406687,9.64791254013711,0.645599435877216,1.96589590713887e-08,1.18919027622114e-06
"672","chr14",103099360,103099956,597,"*",10.3028937887638,9.90808995222548,10.6125440576995,-0.63981445882759,1.96945083903334e-08,1.18919027622114e-06
"673","chr6",56901760,56902335,576,"*",9.89505105460043,9.49398617989272,10.2085301534292,-0.64765591158367,1.96993392546047e-08,1.18919027622114e-06
"674","chr1",165766247,165766647,401,"*",9.31029251172929,8.86482961849851,9.65017253858645,-0.699135254799516,1.98150773133465e-08,1.19440229378239e-06
"675","chr15",36705990,36706390,401,"*",7.62932224762339,6.93281442683084,8.09705657539843,-0.996702651376549,1.98963459539313e-08,1.19714056668663e-06
"676","chr3",84038970,84039484,515,"*",8.49156567633889,7.91423027195617,8.90277445314651,-0.856214001788501,1.99194383803914e-08,1.19714056668663e-06
"677","chr5",143567158,143567669,512,"*",9.75255066150261,9.30144528247884,10.0956944494374,-0.710444326552992,2.05150259878903e-08,1.23111367918762e-06
"678","chr12",80930173,80930573,401,"*",8.04284461386967,7.44272918343604,8.46539931001402,-0.87955230777498,2.08934799167567e-08,1.25197552887622e-06
"679","chr6",146609775,146610175,401,"*",7.03773241650395,6.16360602892247,7.57817225299718,-1.19197253315392,2.15067244993881e-08,1.28682429489932e-06
"680","chr16",8676225,8676625,401,"*",9.45471478565483,9.01698628863508,9.7900881249516,-0.692979196287664,2.15962151671114e-08,1.29027857881505e-06
"681","chr6",52714198,52714598,401,"*",9.03631355287527,8.56376854175935,9.39167705272167,-0.73282470277748,2.18975414860509e-08,1.30636037878677e-06
"682","chr11",102406886,102407286,401,"*",8.60462244077675,8.06217780373906,8.99792169117984,-0.81747571381924,2.24417499820647e-08,1.33556516823047e-06
"683","chr19",53390148,53390946,799,"*",11.7816693693762,11.4893012711747,12.0246551747004,-0.501594289893332,2.24528271814658e-08,1.33556516823047e-06
"684","chr13",101545641,101546264,624,"*",10.9644948434017,10.6448541712565,11.2260022833884,-0.539643156678887,2.25952908665267e-08,1.34207438893915e-06
"685","chr14",69304754,69305154,401,"*",10.9984604161926,10.6685116376096,11.2668172782862,-0.553946354353875,2.29639722357845e-08,1.36198145988791e-06
"686","chr11",98392521,98393196,676,"*",9.75347701582755,10.0865200007362,9.31972226259871,0.687028568780353,2.34363150707108e-08,1.38611621749812e-06
"687","chr17",56583043,56583443,401,"*",6.36574992245553,5.19323064623333,7.00392020839474,-1.53005710148613,2.34391375543656e-08,1.38611621749812e-06
"688","chr4",134273391,134273791,401,"*",9.79043310618813,10.1282851933519,9.34845869456427,0.692265347268803,2.35429362411173e-08,1.39023091666842e-06
"689","chr14",70621332,70622121,790,"*",8.34478347652971,7.79327804600067,8.74279690989519,-0.821346549825188,2.37537141208281e-08,1.40064171783292e-06
"690","chr15",8451048,8451448,401,"*",7.57729391132328,6.87129941859191,8.04924113483607,-1.00323415065366,2.41239970815427e-08,1.42041395569831e-06
"691","chr4",138187973,138188568,596,"*",9.22225576550619,8.77388877118626,9.56381811650355,-0.703436153661001,2.42983220920124e-08,1.42860771582082e-06
"692","chr1",75229138,75229538,401,"*",8.6320661661109,8.12316362940729,9.00751511262181,-0.772066570412384,2.49546326757511e-08,1.46507494467882e-06
"693","chr9",78104995,78105395,401,"*",8.58196906269722,8.04437493789097,8.97272609099067,-0.806747664291309,2.50274864451472e-08,1.46723187850937e-06
"694","chr2",28602168,28602772,605,"*",10.4661663641111,10.7807208284972,10.0633351140382,0.644619363594878,2.50766049887203e-08,1.46799312806447e-06
"695","chr13",24802121,24802748,628,"*",8.15703291217891,7.57633545802194,8.56993315054589,-0.855342071250386,2.52780719428312e-08,1.47765788319627e-06
"696","chr2",132527858,132528258,401,"*",6.20137878355384,4.97940863979601,6.85334029206656,-1.57682777493516,2.56649788828789e-08,1.49665418814814e-06
"697","chr6",86606280,86606680,401,"*",6.9596337221217,5.97803180597373,7.53841101777443,-1.30107243303024,2.56767166942982e-08,1.49665418814814e-06
"698","chr14",73333967,73334367,401,"*",7.94245133883783,7.31485276898194,8.37834348688573,-0.914897323793288,2.63640083265759e-08,1.53391755941695e-06
"699","chrX",164075836,164076772,937,"*",11.4703790603693,11.1599354453942,11.7257060400323,-0.526700097799289,2.63915222397038e-08,1.53391755941695e-06
"700","chr19",45782524,45782924,401,"*",8.13973636598614,7.55296141051835,8.55567923948417,-0.86688653522012,2.68505346049727e-08,1.55836667056604e-06
"701","chr2",26011411,26011811,401,"*",7.67473315048552,6.97836159424404,8.14240667305753,-0.980755426431469,2.71271755021724e-08,1.57217654654316e-06
"702","chr15",38485412,38485812,401,"*",6.3118595911856,5.08514378090227,6.96511314872961,-1.56943144436508,2.71857813644129e-08,1.57332868873505e-06
"703","chr14",105176987,105177587,601,"*",10.1746473882197,9.79603190407552,10.4742725793385,-0.61804975406147,2.77791793593474e-08,1.60538366974709e-06
"704","chr5",33651970,33652894,925,"*",11.2373472275955,11.5439181974441,10.847547156367,0.628128797809222,2.80234576800849e-08,1.61720030563751e-06
"705","chr8",46472514,46472914,401,"*",7.05761013139503,6.11262044006879,7.62375965309454,-1.25707586437276,2.8199411929336e-08,1.62504611128104e-06
"706","chr4",132344696,132345096,401,"*",8.08261553301851,7.48808567460369,8.50241302331822,-0.872661321955541,2.82950422828452e-08,1.62636321331637e-06
"707","chr13",16574047,16574447,401,"*",8.53834567500946,8.92455050523216,8.00937535745486,0.797300369161901,2.83076821329516e-08,1.62636321331637e-06
"708","chr13",89384418,89385125,708,"*",7.72685895580281,7.07150221848889,8.17584607011622,-0.938589817930787,2.83423623459273e-08,1.62636321331637e-06
"709","chr5",34923889,34924904,1016,"*",11.2380203831593,10.8704230397742,11.5307170713333,-0.602505388463433,2.86126054762652e-08,1.63912222421137e-06
"710","chr9",90242755,90243155,401,"*",8.4663531860913,7.9241930825929,8.85950366774688,-0.814201261290606,2.86454027910028e-08,1.63912222421137e-06
"711","chr8",53638408,53639423,1016,"*",10.1334157233949,10.4450162846763,9.7354281715701,0.638987718397062,2.90489640093258e-08,1.65840442094044e-06
"712","chr7",83631537,83632345,809,"*",9.49737511617053,9.83141677220557,9.06191954467825,0.687512898605738,2.90837662607997e-08,1.65840442094044e-06
"713","chr13",32040820,32041220,401,"*",5.38708995013093,3.46221920715428,6.18338546753824,-2.20220130244964,2.91048404295305e-08,1.65840442094044e-06
"714","chr5",107611207,107611607,401,"*",6.77451233456401,5.75446190149394,7.36609686326161,-1.36346819563281,2.92239691231712e-08,1.66286021507994e-06
"715","chr6",39451041,39451441,401,"*",7.1755263139583,6.37309881813205,7.68812379441855,-1.11025211547093,2.9416828555696e-08,1.67149299822694e-06
"716","chr7",73552023,73552423,401,"*",7.18186840794128,6.37626003241489,7.69574236969807,-1.1104736386316,2.97967891535378e-08,1.69071809069941e-06
"717","chr11",68901133,68901902,770,"*",10.5338075075765,10.1683535456072,10.8251463258356,-0.600773689640339,3.03683226038368e-08,1.72074455010611e-06
"718","chr17",28824886,28825286,401,"*",7.64275078356991,6.97312953393273,8.09832477026737,-0.954877892049666,3.06913558180235e-08,1.73662634097332e-06
"719","chr12",71830551,71831225,675,"*",10.7774194209768,10.4258168190857,11.0599030723443,-0.581755515877889,3.12690427670324e-08,1.76685313003647e-06
"720","chr2",145934425,145935201,777,"*",9.75689103140467,9.35641769798677,10.0700095273388,-0.641985137213242,3.14896120872822e-08,1.77489321014631e-06
"721","chr6",38345781,38346181,401,"*",9.73059145477635,9.32704715173522,10.0455794246526,-0.647821646772595,3.14987078670709e-08,1.77489321014631e-06
"722","chr5",108707755,108708346,592,"*",9.64311529490408,9.20810535154128,9.97689547165851,-0.687761299993614,3.16621089566371e-08,1.78162950219016e-06
"723","chr1",86063996,86064822,827,"*",9.9093799939981,9.52356744614089,10.2134846624275,-0.626376769886671,3.1828471402365e-08,1.78851356523359e-06
"724","chr7",27447403,27448073,671,"*",11.5337966817422,11.2111418796333,11.7973153557736,-0.542981472325364,3.19187549244366e-08,1.79110947004846e-06
"725","chr11",113703697,113704097,401,"*",7.35136233384679,6.60810727947341,7.83947627297025,-1.04371411985248,3.23540254660097e-08,1.81303033463114e-06
"726","chr12",31950260,31950660,401,"*",12.0111811220473,11.7154433273141,12.2564874018888,-0.505516349218535,3.27531856699869e-08,1.8328700746757e-06
"727","chr17",47535934,47536334,401,"*",10.0764308373842,10.3880696964704,9.67838065354503,0.638499930759028,3.28781345531701e-08,1.83733146147406e-06
"728","chr6",3565676,3566076,401,"*",6.39809571239297,7.01709132337998,5.29089674377266,1.47554981599794,3.3161216351402e-08,1.8506054075665e-06
"729","chr11",20103847,20104247,401,"*",6.95059985710076,6.06298972910917,7.4960654209798,-1.21990709747843,3.33060551463597e-08,1.85613868646249e-06
"730","chr12",110961976,110962376,401,"*",7.7805124865528,7.09571014154601,8.24299304702068,-0.973634639119636,3.36723236296573e-08,1.87398012616724e-06
"731","chr9",67040894,67041294,401,"*",7.74513914744097,7.06236766723767,8.20670188626482,-0.963611519994296,3.38214772818091e-08,1.8797060978496e-06
"732","chr7",51991011,51991411,401,"*",9.52921671963207,9.85776338866785,9.10308033817659,0.67567353873993,3.39930363517196e-08,1.88665995609469e-06
"733","chr2",132575773,132576400,628,"*",8.66980047309251,8.15531051360986,9.04826728717123,-0.781024179828614,3.4083392429537e-08,1.88909411218936e-06
